id,name,description,sku,price,stock_quantity,weight,status,vendor_id,low_stock_threshold,min_order_quantity,average_rating,total_reviews,thumbnail_url,image_urls,is_active,discount_value,created_at,updated_at
309,Samsung Galaxy S22 Ultra,Description of Samsung Galaxy S22 Ultra,SKU0309,87.99,756,5.33,ACTIVE,2,7,3,3.63,704,https://example.com/thumb_309.jpg,https://example.com/images/product_309.jpg,0,25.41,2023-04-06 15:20:00.121430,2024-05-07 07:14:18.812150
310,Apple MacBook Air M2,Description of Apple MacBook Air M2,SKU0310,12.42,196,0.53,DRAFT,5,1,2,1.52,183,https://example.com/thumb_310.jpg,https://example.com/images/product_310.jpg,1,12.01,2024-08-18 23:28:37.872392,2024-07-20 05:04:09.086332
311,HP Envy x360 Laptop,Description of HP Envy x360 Laptop,SKU0311,62.29,564,4.11,ACTIVE,7,10,5,1.8,544,https://example.com/thumb_311.jpg,https://example.com/images/product_311.jpg,1,21.85,2024-12-07 06:07:47.305245,2023-08-06 09:06:41.488911
312,Dell XPS 13,Description of Dell XPS 13,SKU0312,84.92,414,9.93,ACTIVE,10,1,2,2.71,684,https://example.com/thumb_312.jpg,https://example.com/images/product_312.jpg,1,23.66,2024-02-11 05:45:34.542518,2023-05-29 16:51:48.632989
313,Logitech MX Master 3 Mouse,Description of Logitech MX Master 3 Mouse,SKU0313,27.69,409,6.85,DRAFT,10,4,2,3.05,598,https://example.com/thumb_313.jpg,https://example.com/images/product_313.jpg,0,8.39,2023-05-28 22:43:57.099175,2023-06-04 15:51:44.997586
314,Razer BlackWidow Keyboard,Description of Razer BlackWidow Keyboard,SKU0314,34.54,19,9.96,INACTIVE,3,8,3,2.97,787,https://example.com/thumb_314.jpg,https://example.com/images/product_314.jpg,0,25.51,2024-04-27 06:54:02.115851,2023-01-23 12:48:36.933822
315,ASUS ROG Strix GPU,Description of ASUS ROG Strix GPU,SKU0315,96.37,742,9.26,ACTIVE,8,15,1,4.01,675,https://example.com/thumb_315.jpg,https://example.com/images/product_315.jpg,0,11.46,2023-09-14 02:54:53.111433,2023-03-13 23:03:55.601150
316,MSI Gaming Laptop,Description of MSI Gaming Laptop,SKU0316,45.62,748,0.67,DRAFT,7,8,5,4.83,752,https://example.com/thumb_316.jpg,https://example.com/images/product_316.jpg,1,17.06,2023-08-31 14:50:55.270223,2023-07-23 13:00:28.555143
317,Apple iPad Pro,Description of Apple iPad Pro,SKU0317,54.16,254,9.47,ACTIVE,3,18,2,3.84,428,https://example.com/thumb_317.jpg,https://example.com/images/product_317.jpg,0,22.56,2024-06-21 10:21:09.956031,2024-10-21 15:48:19.755691
318,Xiaomi Pad 5,Description of Xiaomi Pad 5,SKU0318,16.75,402,7.36,DRAFT,8,4,3,4.63,724,https://example.com/thumb_318.jpg,https://example.com/images/product_318.jpg,0,5.82,2024-07-11 14:42:30.753515,2023-07-09 12:29:53.670177
319,GoPro Hero11,Description of GoPro Hero11,SKU0319,44.66,941,4.95,DRAFT,7,3,4,3.45,670,https://example.com/thumb_319.jpg,https://example.com/images/product_319.jpg,0,28.78,2023-10-01 16:40:59.372494,2023-08-19 16:42:00.292585
320,DJI Mini 3 Drone,Description of DJI Mini 3 Drone,SKU0320,95.15,451,8.96,INACTIVE,8,5,1,3.35,321,https://example.com/thumb_320.jpg,https://example.com/images/product_320.jpg,1,13.79,2024-09-24 20:43:05.549908,2024-08-04 04:59:23.960475
321,Canon PIXMA Printer,Description of Canon PIXMA Printer,SKU0321,59.51,357,8.82,INACTIVE,9,12,2,1.81,149,https://example.com/thumb_321.jpg,https://example.com/images/product_321.jpg,0,25.72,2023-06-25 02:25:07.247427,2023-12-05 09:51:51.112261
322,OnePlus Nord CE 3 Lite,Description of OnePlus Nord CE 3 Lite,SKU0322,90.1,625,4.88,ACTIVE,7,15,4,1.36,950,https://example.com/thumb_322.jpg,https://example.com/images/product_322.jpg,1,4.51,2023-01-07 10:46:38.901914,2024-02-07 03:57:35.912476
323,Nike Air Max 270,Description of Nike Air Max 270,SKU0323,5.15,570,1.4,ACTIVE,1,7,4,4.65,532,https://example.com/thumb_323.jpg,https://example.com/images/product_323.jpg,1,7.88,2024-12-03 17:57:45.616981,2023-06-22 07:44:14.936172
324,Adidas Ultraboost,Description of Adidas Ultraboost,SKU0324,84.06,65,6.34,DRAFT,8,4,4,2.59,758,https://example.com/thumb_324.jpg,https://example.com/images/product_324.jpg,0,24.56,2023-06-05 00:28:21.414870,2023-05-03 21:47:04.027590
325,MAC Matte Lipstick,Description of MAC Matte Lipstick,SKU0325,31.11,635,2.86,INACTIVE,5,3,4,4.05,119,https://example.com/thumb_325.jpg,https://example.com/images/product_325.jpg,1,14.77,2023-03-14 22:47:32.295116,2024-06-10 19:28:31.853505
326,Philips Blender,Description of Philips Blender,SKU0326,39.39,908,9.78,ACTIVE,3,3,2,4.43,315,https://example.com/thumb_326.jpg,https://example.com/images/product_326.jpg,1,6.67,2023-10-10 19:47:07.098580,2023-09-03 17:49:11.448489
327,KitchenAid Stand Mixer,Description of KitchenAid Stand Mixer,SKU0327,6.5,131,9.03,DRAFT,1,2,4,2.85,257,https://example.com/thumb_327.jpg,https://example.com/images/product_327.jpg,1,16.41,2024-12-29 20:11:24.103754,2024-06-30 12:43:54.542000
328,LG Smart Fridge,Description of LG Smart Fridge,SKU0328,55.6,435,2.13,DRAFT,1,11,5,3.0,527,https://example.com/thumb_328.jpg,https://example.com/images/product_328.jpg,1,6.27,2024-04-28 00:26:23.984888,2024-03-03 02:54:28.183402
329,Think and Grow Rich,Description of Think and Grow Rich,SKU0329,92.21,295,1.58,DRAFT,8,16,5,4.85,788,https://example.com/thumb_329.jpg,https://example.com/images/product_329.jpg,1,18.51,2024-03-21 23:28:13.094775,2023-07-01 11:07:06.444258
330,The Alchemist by Paulo Coelho,Description of The Alchemist by Paulo Coelho,SKU0330,31.35,30,1.46,ACTIVE,1,9,2,1.07,678,https://example.com/thumb_330.jpg,https://example.com/images/product_330.jpg,1,24.41,2024-02-24 01:38:29.906868,2023-07-09 23:15:59.522455
331,Samsung Galaxy S22 Ultra,Description of Samsung Galaxy S22 Ultra,SKU0331,89.21,433,4.94,INACTIVE,8,9,3,4.9,108,https://example.com/thumb_331.jpg,https://example.com/images/product_331.jpg,1,20.81,2024-06-17 11:55:58.590222,2024-10-22 13:56:33.248249
332,Apple MacBook Air M2,Description of Apple MacBook Air M2,SKU0332,55.42,649,9.51,INACTIVE,9,12,5,2.08,38,https://example.com/thumb_332.jpg,https://example.com/images/product_332.jpg,0,9.87,2023-05-27 14:56:01.900277,2024-12-03 15:53:45.466691
333,HP Envy x360 Laptop,Description of HP Envy x360 Laptop,SKU0333,34.3,738,7.24,DRAFT,4,1,2,2.78,232,https://example.com/thumb_333.jpg,https://example.com/images/product_333.jpg,0,26.61,2023-04-20 00:56:15.562098,2024-09-15 12:11:23.129619
334,Dell XPS 13,Description of Dell XPS 13,SKU0334,42.11,433,7.88,DRAFT,3,16,4,4.32,979,https://example.com/thumb_334.jpg,https://example.com/images/product_334.jpg,0,9.61,2024-10-19 19:35:12.735569,2024-02-08 07:21:45.165577
335,Logitech MX Master 3 Mouse,Description of Logitech MX Master 3 Mouse,SKU0335,32.93,17,1.47,INACTIVE,9,6,1,4.19,755,https://example.com/thumb_335.jpg,https://example.com/images/product_335.jpg,1,9.93,2024-06-23 11:43:11.315880,2023-09-06 05:10:31.757729
336,Razer BlackWidow Keyboard,Description of Razer BlackWidow Keyboard,SKU0336,20.16,743,4.36,INACTIVE,9,6,3,3.54,612,https://example.com/thumb_336.jpg,https://example.com/images/product_336.jpg,0,3.54,2023-06-08 20:23:32.579361,2023-01-14 21:15:49.977253
337,ASUS ROG Strix GPU,Description of ASUS ROG Strix GPU,SKU0337,6.41,490,2.02,INACTIVE,9,6,4,4.28,136,https://example.com/thumb_337.jpg,https://example.com/images/product_337.jpg,0,6.22,2024-01-14 16:30:01.020651,2023-07-06 23:16:26.301573
338,MSI Gaming Laptop,Description of MSI Gaming Laptop,SKU0338,61.76,530,3.87,INACTIVE,7,13,2,1.28,856,https://example.com/thumb_338.jpg,https://example.com/images/product_338.jpg,0,25.45,2024-11-12 23:58:18.426652,2024-01-09 11:20:38.804520
339,Apple iPad Pro,Description of Apple iPad Pro,SKU0339,33.22,719,2.12,DRAFT,3,1,1,1.25,1,https://example.com/thumb_339.jpg,https://example.com/images/product_339.jpg,0,23.63,2023-11-29 08:52:04.147764,2024-01-16 08:20:25.347347
340,Xiaomi Pad 5,Description of Xiaomi Pad 5,SKU0340,11.72,506,6.26,INACTIVE,3,8,3,2.53,902,https://example.com/thumb_340.jpg,https://example.com/images/product_340.jpg,0,27.52,2023-01-24 14:54:47.037920,2023-05-06 14:39:48.430658
341,GoPro Hero11,Description of GoPro Hero11,SKU0341,77.03,998,9.0,ACTIVE,8,20,2,1.99,194,https://example.com/thumb_341.jpg,https://example.com/images/product_341.jpg,0,7.12,2024-11-16 10:32:11.924974,2023-01-08 22:45:05.838156
342,DJI Mini 3 Drone,Description of DJI Mini 3 Drone,SKU0342,34.71,958,8.39,DRAFT,3,19,3,3.19,30,https://example.com/thumb_342.jpg,https://example.com/images/product_342.jpg,1,9.94,2023-03-17 10:45:47.481473,2023-08-29 00:00:09.687980
343,Canon PIXMA Printer,Description of Canon PIXMA Printer,SKU0343,56.77,174,1.09,INACTIVE,6,3,1,3.62,501,https://example.com/thumb_343.jpg,https://example.com/images/product_343.jpg,0,15.28,2023-06-25 15:11:54.920522,2024-04-09 11:27:41.027495
344,OnePlus Nord CE 3 Lite,Description of OnePlus Nord CE 3 Lite,SKU0344,36.45,978,0.9,DRAFT,6,19,3,2.01,955,https://example.com/thumb_344.jpg,https://example.com/images/product_344.jpg,1,9.91,2024-03-03 07:50:49.703510,2023-01-06 16:16:10.926184
345,Nike Air Max 270,Description of Nike Air Max 270,SKU0345,72.29,756,4.24,INACTIVE,8,17,2,4.19,687,https://example.com/thumb_345.jpg,https://example.com/images/product_345.jpg,1,21.54,2024-03-03 19:21:45.378575,2023-04-23 03:55:54.051784
346,Adidas Ultraboost,Description of Adidas Ultraboost,SKU0346,98.19,896,3.31,INACTIVE,1,4,5,1.03,709,https://example.com/thumb_346.jpg,https://example.com/images/product_346.jpg,1,6.41,2023-03-12 09:10:52.756736,2024-02-03 10:39:17.812406
347,MAC Matte Lipstick,Description of MAC Matte Lipstick,SKU0347,81.55,294,0.59,INACTIVE,9,16,4,1.89,208,https://example.com/thumb_347.jpg,https://example.com/images/product_347.jpg,0,7.77,2023-03-09 11:36:16.558187,2024-02-08 08:41:28.595577
348,Philips Blender,Description of Philips Blender,SKU0348,69.83,529,3.26,DRAFT,5,17,4,2.69,462,https://example.com/thumb_348.jpg,https://example.com/images/product_348.jpg,0,19.02,2024-03-13 18:06:59.598243,2023-02-09 09:17:35.839860
349,KitchenAid Stand Mixer,Description of KitchenAid Stand Mixer,SKU0349,14.3,655,5.93,DRAFT,9,13,1,1.89,690,https://example.com/thumb_349.jpg,https://example.com/images/product_349.jpg,1,5.12,2023-09-01 17:52:35.393985,2024-04-08 22:24:43.086948
350,LG Smart Fridge,Description of LG Smart Fridge,SKU0350,23.12,509,1.15,INACTIVE,7,6,5,2.43,676,https://example.com/thumb_350.jpg,https://example.com/images/product_350.jpg,0,14.02,2023-03-25 19:48:14.728433,2024-06-24 23:50:38.993206
351,Think and Grow Rich,Description of Think and Grow Rich,SKU0351,18.0,370,9.51,DRAFT,7,14,3,3.06,235,https://example.com/thumb_351.jpg,https://example.com/images/product_351.jpg,0,9.41,2023-03-19 18:55:40.930724,2024-03-21 03:48:41.302908
352,The Alchemist by Paulo Coelho,Description of The Alchemist by Paulo Coelho,SKU0352,55.38,633,7.87,INACTIVE,2,2,2,2.88,886,https://example.com/thumb_352.jpg,https://example.com/images/product_352.jpg,1,24.94,2023-08-30 07:35:32.651394,2024-12-21 03:11:39.767326
353,Samsung Galaxy S22 Ultra,Description of Samsung Galaxy S22 Ultra,SKU0353,33.23,137,6.91,ACTIVE,3,20,5,1.64,537,https://example.com/thumb_353.jpg,https://example.com/images/product_353.jpg,1,12.33,2024-02-07 01:08:46.890495,2023-05-31 09:51:18.879505
354,Apple MacBook Air M2,Description of Apple MacBook Air M2,SKU0354,94.63,126,0.8,DRAFT,10,11,5,1.1,380,https://example.com/thumb_354.jpg,https://example.com/images/product_354.jpg,1,4.77,2023-07-31 09:27:32.396508,2023-09-18 03:40:07.766780
355,HP Envy x360 Laptop,Description of HP Envy x360 Laptop,SKU0355,23.54,410,5.85,DRAFT,5,12,4,4.27,953,https://example.com/thumb_355.jpg,https://example.com/images/product_355.jpg,0,12.04,2024-07-14 08:32:58.863757,2024-04-12 10:31:05.563036
356,Dell XPS 13,Description of Dell XPS 13,SKU0356,23.74,402,8.21,ACTIVE,5,15,3,4.29,993,https://example.com/thumb_356.jpg,https://example.com/images/product_356.jpg,1,22.74,2024-02-18 07:29:51.522729,2023-02-12 15:42:37.153257
357,Logitech MX Master 3 Mouse,Description of Logitech MX Master 3 Mouse,SKU0357,30.14,512,7.56,INACTIVE,10,16,1,4.85,7,https://example.com/thumb_357.jpg,https://example.com/images/product_357.jpg,1,3.58,2023-06-24 21:43:02.232893,2023-01-23 11:40:50.641656
358,Razer BlackWidow Keyboard,Description of Razer BlackWidow Keyboard,SKU0358,45.37,844,3.74,ACTIVE,5,6,5,2.93,805,https://example.com/thumb_358.jpg,https://example.com/images/product_358.jpg,1,0.24,2023-03-15 06:33:31.921839,2023-05-27 17:58:28.195711
359,ASUS ROG Strix GPU,Description of ASUS ROG Strix GPU,SKU0359,79.94,823,7.44,INACTIVE,10,14,4,4.07,119,https://example.com/thumb_359.jpg,https://example.com/images/product_359.jpg,1,29.86,2023-11-18 20:35:36.837362,2023-01-25 20:50:23.953944
360,MSI Gaming Laptop,Description of MSI Gaming Laptop,SKU0360,19.32,84,4.63,ACTIVE,1,2,4,2.21,703,https://example.com/thumb_360.jpg,https://example.com/images/product_360.jpg,1,22.36,2024-03-15 13:28:31.839374,2023-03-16 02:52:27.404995
361,Apple iPad Pro,Description of Apple iPad Pro,SKU0361,32.26,551,5.49,DRAFT,7,19,2,3.81,650,https://example.com/thumb_361.jpg,https://example.com/images/product_361.jpg,1,15.46,2024-01-22 00:41:37.325844,2023-12-05 00:57:34.719592
362,Xiaomi Pad 5,Description of Xiaomi Pad 5,SKU0362,68.29,215,4.5,DRAFT,9,16,5,3.85,436,https://example.com/thumb_362.jpg,https://example.com/images/product_362.jpg,1,24.2,2024-10-24 00:35:59.491769,2023-04-21 13:49:56.303076
363,GoPro Hero11,Description of GoPro Hero11,SKU0363,95.52,531,4.61,INACTIVE,2,10,3,3.37,83,https://example.com/thumb_363.jpg,https://example.com/images/product_363.jpg,1,25.42,2023-04-10 10:30:38.989783,2023-06-12 19:02:37.263214
364,DJI Mini 3 Drone,Description of DJI Mini 3 Drone,SKU0364,16.48,118,6.36,ACTIVE,10,2,4,2.83,896,https://example.com/thumb_364.jpg,https://example.com/images/product_364.jpg,0,6.59,2024-04-29 11:48:16.532537,2024-10-01 17:56:14.530894
365,Canon PIXMA Printer,Description of Canon PIXMA Printer,SKU0365,78.81,242,7.45,ACTIVE,10,8,4,2.6,78,https://example.com/thumb_365.jpg,https://example.com/images/product_365.jpg,0,4.23,2023-01-09 15:25:20.392295,2024-01-07 09:21:05.464362
366,OnePlus Nord CE 3 Lite,Description of OnePlus Nord CE 3 Lite,SKU0366,62.31,687,9.9,ACTIVE,4,14,2,1.47,891,https://example.com/thumb_366.jpg,https://example.com/images/product_366.jpg,0,26.23,2023-09-04 13:32:51.124814,2023-07-04 23:59:27.578080
367,Nike Air Max 270,Description of Nike Air Max 270,SKU0367,54.75,106,3.26,INACTIVE,9,19,3,1.52,627,https://example.com/thumb_367.jpg,https://example.com/images/product_367.jpg,0,3.38,2023-10-03 06:44:38.362888,2023-10-17 14:24:39.575373
368,Adidas Ultraboost,Description of Adidas Ultraboost,SKU0368,64.3,751,7.53,ACTIVE,4,18,2,4.11,554,https://example.com/thumb_368.jpg,https://example.com/images/product_368.jpg,1,25.98,2024-06-05 18:07:26.771907,2023-05-20 14:30:15.605598
369,MAC Matte Lipstick,Description of MAC Matte Lipstick,SKU0369,73.1,518,9.8,DRAFT,1,17,4,2.87,361,https://example.com/thumb_369.jpg,https://example.com/images/product_369.jpg,0,11.33,2024-01-23 20:29:44.361532,2023-10-19 13:19:41.670259
370,Philips Blender,Description of Philips Blender,SKU0370,62.17,605,7.62,ACTIVE,10,4,5,4.86,76,https://example.com/thumb_370.jpg,https://example.com/images/product_370.jpg,1,28.42,2024-03-09 10:49:59.923462,2023-06-30 11:45:09.017913
371,KitchenAid Stand Mixer,Description of KitchenAid Stand Mixer,SKU0371,60.82,391,4.48,ACTIVE,3,17,3,3.07,185,https://example.com/thumb_371.jpg,https://example.com/images/product_371.jpg,1,22.66,2024-09-08 15:30:09.775326,2024-10-02 19:35:37.511439
372,LG Smart Fridge,Description of LG Smart Fridge,SKU0372,32.62,343,8.8,INACTIVE,3,5,4,1.52,416,https://example.com/thumb_372.jpg,https://example.com/images/product_372.jpg,0,1.28,2024-02-16 21:05:44.413898,2024-01-24 22:32:40.107661
373,Think and Grow Rich,Description of Think and Grow Rich,SKU0373,40.23,449,9.04,DRAFT,3,4,2,4.55,332,https://example.com/thumb_373.jpg,https://example.com/images/product_373.jpg,0,26.37,2024-12-06 00:30:43.338602,2024-10-17 15:44:26.938077
374,The Alchemist by Paulo Coelho,Description of The Alchemist by Paulo Coelho,SKU0374,50.34,697,7.74,INACTIVE,8,3,5,2.82,165,https://example.com/thumb_374.jpg,https://example.com/images/product_374.jpg,0,2.9,2023-09-16 19:39:42.644038,2024-04-29 14:17:41.430143
375,Samsung Galaxy S22 Ultra,Description of Samsung Galaxy S22 Ultra,SKU0375,39.04,546,3.83,ACTIVE,6,15,4,4.3,969,https://example.com/thumb_375.jpg,https://example.com/images/product_375.jpg,0,3.33,2024-01-10 04:06:27.551575,2024-12-06 15:21:03.506323
376,Apple MacBook Air M2,Description of Apple MacBook Air M2,SKU0376,96.29,232,1.2,INACTIVE,4,18,2,4.72,11,https://example.com/thumb_376.jpg,https://example.com/images/product_376.jpg,1,10.05,2023-09-07 12:02:16.649857,2024-03-21 07:29:20.909946
377,HP Envy x360 Laptop,Description of HP Envy x360 Laptop,SKU0377,50.67,74,2.81,DRAFT,4,13,1,2.52,466,https://example.com/thumb_377.jpg,https://example.com/images/product_377.jpg,1,3.12,2023-02-22 06:41:29.160656,2024-10-24 19:15:27.534488
378,Dell XPS 13,Description of Dell XPS 13,SKU0378,44.64,123,5.49,ACTIVE,3,9,3,4.03,690,https://example.com/thumb_378.jpg,https://example.com/images/product_378.jpg,0,20.21,2023-05-18 16:09:37.712519,2023-02-17 20:55:39.064510
379,Logitech MX Master 3 Mouse,Description of Logitech MX Master 3 Mouse,SKU0379,29.47,273,1.62,ACTIVE,1,11,4,1.05,927,https://example.com/thumb_379.jpg,https://example.com/images/product_379.jpg,1,13.05,2024-05-29 00:25:41.728061,2024-05-14 18:29:40.897006
380,Razer BlackWidow Keyboard,Description of Razer BlackWidow Keyboard,SKU0380,27.29,219,5.26,ACTIVE,1,14,5,3.94,707,https://example.com/thumb_380.jpg,https://example.com/images/product_380.jpg,1,10.39,2023-11-10 17:50:03.140755,2023-12-04 03:25:37.589410
381,ASUS ROG Strix GPU,Description of ASUS ROG Strix GPU,SKU0381,40.84,922,6.96,INACTIVE,6,9,1,2.73,781,https://example.com/thumb_381.jpg,https://example.com/images/product_381.jpg,0,10.36,2024-05-16 07:14:27.238300,2023-07-06 23:42:00.563979
382,MSI Gaming Laptop,Description of MSI Gaming Laptop,SKU0382,60.29,365,4.52,INACTIVE,9,12,4,4.48,460,https://example.com/thumb_382.jpg,https://example.com/images/product_382.jpg,0,18.1,2023-09-13 23:35:41.153920,2023-01-15 01:09:16.628458
383,Apple iPad Pro,Description of Apple iPad Pro,SKU0383,73.85,577,4.86,ACTIVE,2,17,2,2.82,594,https://example.com/thumb_383.jpg,https://example.com/images/product_383.jpg,0,7.95,2023-12-14 22:45:50.684742,2024-02-16 22:55:23.669032
384,Xiaomi Pad 5,Description of Xiaomi Pad 5,SKU0384,26.69,234,3.05,INACTIVE,4,12,2,2.26,293,https://example.com/thumb_384.jpg,https://example.com/images/product_384.jpg,0,16.6,2024-07-15 06:14:04.553265,2024-11-17 10:00:26.444156
385,GoPro Hero11,Description of GoPro Hero11,SKU0385,58.67,194,1.3,ACTIVE,7,18,2,4.81,66,https://example.com/thumb_385.jpg,https://example.com/images/product_385.jpg,1,0.96,2023-11-02 17:20:26.720651,2024-11-25 23:36:15.962670
386,DJI Mini 3 Drone,Description of DJI Mini 3 Drone,SKU0386,31.53,618,8.69,INACTIVE,6,15,4,2.0,275,https://example.com/thumb_386.jpg,https://example.com/images/product_386.jpg,1,16.71,2023-06-27 11:53:41.049253,2023-03-19 06:45:59.325288
387,Canon PIXMA Printer,Description of Canon PIXMA Printer,SKU0387,7.12,888,3.1,DRAFT,5,16,5,4.55,915,https://example.com/thumb_387.jpg,https://example.com/images/product_387.jpg,1,28.4,2024-10-06 18:57:36.277604,2023-04-05 11:06:39.311345
388,OnePlus Nord CE 3 Lite,Description of OnePlus Nord CE 3 Lite,SKU0388,19.01,113,6.97,DRAFT,2,11,5,3.32,532,https://example.com/thumb_388.jpg,https://example.com/images/product_388.jpg,1,24.82,2023-11-11 23:34:11.568358,2023-08-05 09:05:56.534129
389,Nike Air Max 270,Description of Nike Air Max 270,SKU0389,15.27,659,2.72,INACTIVE,10,12,2,1.97,59,https://example.com/thumb_389.jpg,https://example.com/images/product_389.jpg,0,18.19,2023-11-09 03:05:21.828266,2024-04-02 01:15:38.244021
390,Adidas Ultraboost,Description of Adidas Ultraboost,SKU0390,33.32,155,3.47,DRAFT,10,13,2,2.19,59,https://example.com/thumb_390.jpg,https://example.com/images/product_390.jpg,0,4.15,2024-11-17 08:32:03.035470,2024-06-09 10:55:18.914715
391,MAC Matte Lipstick,Description of MAC Matte Lipstick,SKU0391,24.74,123,0.68,ACTIVE,3,9,3,4.73,801,https://example.com/thumb_391.jpg,https://example.com/images/product_391.jpg,0,0.71,2023-02-08 18:28:01.452799,2023-10-10 17:13:57.978566
392,Philips Blender,Description of Philips Blender,SKU0392,11.59,634,0.99,ACTIVE,1,6,3,4.02,768,https://example.com/thumb_392.jpg,https://example.com/images/product_392.jpg,0,13.37,2023-05-22 08:46:59.534401,2024-07-06 23:38:39.934853
393,KitchenAid Stand Mixer,Description of KitchenAid Stand Mixer,SKU0393,31.03,302,2.67,ACTIVE,9,19,4,3.31,162,https://example.com/thumb_393.jpg,https://example.com/images/product_393.jpg,1,15.36,2024-09-03 06:22:09.379177,2023-08-24 21:18:28.646884
394,LG Smart Fridge,Description of LG Smart Fridge,SKU0394,95.52,484,4.87,DRAFT,3,8,3,4.21,361,https://example.com/thumb_394.jpg,https://example.com/images/product_394.jpg,0,29.05,2023-09-25 11:04:29.952547,2024-01-13 20:48:13.235424
395,Think and Grow Rich,Description of Think and Grow Rich,SKU0395,96.24,584,5.42,ACTIVE,8,19,2,1.57,419,https://example.com/thumb_395.jpg,https://example.com/images/product_395.jpg,1,28.73,2023-10-04 11:17:23.198445,2023-12-24 19:22:06.069209
396,The Alchemist by Paulo Coelho,Description of The Alchemist by Paulo Coelho,SKU0396,16.47,738,9.46,DRAFT,10,9,2,3.69,279,https://example.com/thumb_396.jpg,https://example.com/images/product_396.jpg,1,12.87,2023-09-18 06:38:36.213904,2023-02-05 16:23:40.411804
397,Samsung Galaxy S22 Ultra,Description of Samsung Galaxy S22 Ultra,SKU0397,43.65,799,4.07,DRAFT,7,3,5,2.09,83,https://example.com/thumb_397.jpg,https://example.com/images/product_397.jpg,1,25.63,2023-12-03 09:32:11.604416,2024-07-27 19:48:38.414632
398,Apple MacBook Air M2,Description of Apple MacBook Air M2,SKU0398,81.22,10,8.99,INACTIVE,6,8,2,2.65,351,https://example.com/thumb_398.jpg,https://example.com/images/product_398.jpg,0,15.27,2023-11-18 21:38:07.196745,2024-06-12 00:33:25.936629
399,HP Envy x360 Laptop,Description of HP Envy x360 Laptop,SKU0399,49.4,37,8.32,INACTIVE,6,1,2,3.89,630,https://example.com/thumb_399.jpg,https://example.com/images/product_399.jpg,0,9.74,2024-12-30 23:51:34.124957,2024-06-17 07:37:23.765494
400,Dell XPS 13,Description of Dell XPS 13,SKU0400,78.78,914,8.82,ACTIVE,10,2,2,2.78,543,https://example.com/thumb_400.jpg,https://example.com/images/product_400.jpg,1,18.45,2024-12-05 19:32:37.098313,2024-10-16 15:12:50.850716
401,Logitech MX Master 3 Mouse,Description of Logitech MX Master 3 Mouse,SKU0401,10.62,307,2.1,ACTIVE,2,15,2,1.14,452,https://example.com/thumb_401.jpg,https://example.com/images/product_401.jpg,1,7.32,2024-08-28 21:51:47.661518,2024-08-18 11:47:15.033024
402,Razer BlackWidow Keyboard,Description of Razer BlackWidow Keyboard,SKU0402,98.93,534,2.13,ACTIVE,8,11,3,3.42,203,https://example.com/thumb_402.jpg,https://example.com/images/product_402.jpg,1,25.17,2023-01-09 23:45:46.173706,2024-04-23 12:48:27.559449
403,ASUS ROG Strix GPU,Description of ASUS ROG Strix GPU,SKU0403,8.17,330,3.19,INACTIVE,7,12,4,3.01,881,https://example.com/thumb_403.jpg,https://example.com/images/product_403.jpg,0,11.5,2024-03-29 06:04:31.995552,2023-10-27 21:25:33.495063
404,MSI Gaming Laptop,Description of MSI Gaming Laptop,SKU0404,13.08,850,4.9,INACTIVE,5,11,4,1.0,483,https://example.com/thumb_404.jpg,https://example.com/images/product_404.jpg,1,27.84,2023-02-14 11:18:54.785477,2024-09-22 23:08:46.420213
405,Apple iPad Pro,Description of Apple iPad Pro,SKU0405,29.09,623,1.87,DRAFT,6,7,2,2.47,202,https://example.com/thumb_405.jpg,https://example.com/images/product_405.jpg,1,12.24,2024-08-28 18:46:32.979649,2023-07-31 01:14:37.022967
406,Xiaomi Pad 5,Description of Xiaomi Pad 5,SKU0406,74.37,596,9.55,DRAFT,3,5,1,2.68,972,https://example.com/thumb_406.jpg,https://example.com/images/product_406.jpg,1,19.83,2023-02-20 05:56:31.661798,2023-10-14 20:02:13.070534
407,GoPro Hero11,Description of GoPro Hero11,SKU0407,46.96,268,4.55,INACTIVE,8,18,3,2.45,431,https://example.com/thumb_407.jpg,https://example.com/images/product_407.jpg,0,12.49,2023-03-01 18:05:26.464315,2024-12-20 03:57:40.803203
408,DJI Mini 3 Drone,Description of DJI Mini 3 Drone,SKU0408,8.03,76,4.25,DRAFT,3,11,5,3.8,916,https://example.com/thumb_408.jpg,https://example.com/images/product_408.jpg,0,5.73,2024-10-16 05:27:08.604846,2024-01-03 03:36:36.605381
409,Canon PIXMA Printer,Description of Canon PIXMA Printer,SKU0409,90.67,656,5.16,INACTIVE,8,20,5,1.64,375,https://example.com/thumb_409.jpg,https://example.com/images/product_409.jpg,0,6.21,2023-08-26 15:08:09.880211,2023-09-28 16:08:15.879800
410,OnePlus Nord CE 3 Lite,Description of OnePlus Nord CE 3 Lite,SKU0410,15.03,37,4.8,INACTIVE,9,5,1,2.61,738,https://example.com/thumb_410.jpg,https://example.com/images/product_410.jpg,0,10.58,2024-10-05 04:09:24.385434,2023-12-31 18:45:12.711811
411,Nike Air Max 270,Description of Nike Air Max 270,SKU0411,82.02,165,4.02,INACTIVE,4,18,1,2.97,622,https://example.com/thumb_411.jpg,https://example.com/images/product_411.jpg,1,10.11,2023-01-07 07:09:47.634277,2024-04-08 10:50:55.891567
